Date,URL,Title,Source,Country,Label
20211031T110000Z,https://www.thehindubusinessline.com/economy/logistics/boosting-box-transhipment/article37265105.ece,Boosting box transhipment - The Hindu BusinessLine,thehindubusinessline.com,India,4
20211111T223000Z,https://www.hellenicshippingnews.com/us-senator-proposes-125m-in-grants-to-reroute-container-ships/,US senator proposes $125M in grants to reroute container ships | Hellenic Shipping News Worldwide,hellenicshippingnews.com,China,12
20211221T100000Z,https://www.msn.com/en-ae/news/world/madagascar-boat-accident-17-dead-and-68-missing/ar-AAS0N8n,Madagascar boat accident : 17 dead and 68 missing,msn.com,United States,2
20211224T013000Z,http://www.xinhuanet.com/english/20211224/ce123bb0f73443e3a9a3ccff42a8f96d/c.html,China Shandong Port Group sees 1 . 5 - bln - tonne cargo throughput - Xinhua,xinhuanet.com,China,4
20211130T184500Z,https://www.freshplaza.com/article/9378555/banana-reefer-ship-strikes-seawall-while-departing-japanese-port/,Banana reefer ship strikes seawall while departing Japanese port,freshplaza.com,China,11
20211023T201500Z,https://news.yahoo.com/calling-containers-duluth-port-expands-190800990.html,Calling all containers : Duluth port expands capabilities,news.yahoo.com,United States,4
20211005T140000Z,https://www.sfchronicle.com/bayarea/article/The-stuff-we-want-to-buy-is-in-shorter-supply-16508271.php,The supply chain crisis has hit the Bay Area - partly because of epic cargo backlogs in Southern California,sfchronicle.com,United States,4
20211026T134500Z,https://tass.com/defense/1354197,Russian Defense Ministry posts clip of marines freeing ship from pirates in African waters,tass.com,,12
20211223T100000Z,https://www.france24.com/en/africa/20211223-death-toll-from-madagascar-shipwreck-rises-to-85,Death toll from Madagascar shipwreck rises to 85,france24.com,France,2
20211223T091500Z,https://guardian.ng/news/madagascar-shipwreck-death-toll-rises-to-85/,Madagascar shipwreck death toll rises to 85,guardian.ng,Nigeria,2
20211014T073000Z,https://www.bnnbloomberg.ca/wild-weather-sparks-ship-backlog-from-shenzhen-to-singapore-1.1666091,Wild Weather Sparks Ship Backlog From Shenzhen to Singapore,bnnbloomberg.ca,Canada,9
20211005T113000Z,http://bizenglish.adaderana.lk/slpa-acts-timely-to-discharge-leaky-container-onboard-mv-thalassa-patris/,SLPA Acts timely to discharge leaky container onboard MV Thalassa Patris - Adaderana Biz English,bizenglish.adaderana.lk,,6
20211102T154500Z,https://www.ttnews.com/articles/ship-queues-worsen-port-delays-singapore-greece,Ship Queues Worsen Port Delays From Singapore to Greece,ttnews.com,United States,1
20211215T040000Z,http://global.chinadaily.com.cn/a/202112/15/WS61b956eaa310cdd39bc7b74a.html,"Despite COVID headwinds , busy container ports herald robust foreign trade",global.chinadaily.com.cn,China,4
20211223T110000Z,https://english.ahram.org.eg/NewsContent/2/10/451990/World/Africa/-Madagascar-shipwreck-death-toll-rises-to-.aspx,Madagascar shipwreck death toll rises to 85 - Africa - World,english.ahram.org.eg,Egypt,2
20211202T144500Z,https://www.finanznachrichten.de/nachrichten-2021-12/54650045-navis-unveils-lashing-monitor-to-reduce-the-risk-of-container-loss-and-damage-and-increase-safety-at-sea-004.htm,Navis Unveils Lashing Monitor to Reduce the Risk of Container Loss and Damage and Increase Safety at Sea,finanznachrichten.de,Germany,6
20211205T221500Z,https://tass.com/world/1371087,Polish Maritime Office confirms detention of Russian vessel in Baltic Sea,tass.com,,12
20211214T181500Z,http://www.msn.com/en-us/news/world/report-british-ship-didnt-noticed-it-rammed-smaller-vessel/ar-AARNEJB,Report : British ship didnt noticed it rammed smaller vessel,msn.com,United States,2
20211129T033000Z,https://gcaptain.com/port-congestion-eases-asia-u-s-battles-import-deluge/,Port Congestion Eases in Asia While U . S . Battles Import Deluge,gcaptain.com,United States,4
20211110T181500Z,https://www.news24.com/news24/southafrica/news/vessel-evacuated-from-port-in-st-helena-bay-after-releasing-toxic-fumes-20211110,Vessel evacuated from port in St Helena Bay after releasing toxic fumes,news24.com,South Africa,8
20211014T200000Z,https://www.bloodhorse.com/horse-racing/articles/tag/cargo-travel,Cargo travel Headlines - Page 1 of 1,bloodhorse.com,United States,12
20211110T203000Z,https://www.timeslive.co.za/news/south-africa/2021-11-10-ship-evacuated-at-st-helena-bay-due-to-toxic-fumes-is-no-threat-to-humans/,Ship evacuated at St Helena Bay due to toxic fumes is  no threat to humans  ,timeslive.co.za,South Africa,8
20211115T204500Z,https://www.marketscreener.com/news/latest/FMC-Effort-Will-Examine-How-Data-Can-Improve-Ocean-Cargo-Velocity--37031579/,FMC Effort Will Examine How Data Can Improve Ocean Cargo Velocity,marketscreener.com,,12
20211228T214500Z,https://neworleanscitybusiness.com/blog/2021/12/28/book-of-lists-newsmaker-port-todd-rives/,Book of Lists Newsmaker â€“ Port : Todd Rives | New Orleans CityBusiness,neworleanscitybusiness.com,United States,12
20211121T053000Z,https://economictimes.indiatimes.com/small-biz/trade/exports/insights/port-congestion-eases-in-asia-while-u-s-battles-import-deluge/articleshow/87827971.cms,port congestion : Port congestion eases in Asia while U . S . battles import deluge,economictimes.indiatimes.com,India,4
20211105T150000Z,https://www.bloombergquint.com/global-economics/port-snarls-show-cargo-ships-trying-to-avoid-the-big-bottlenecks,Port Snarls Show Cargo Ships Trying to Avoid the Big Bottlenecks,bloombergquint.com,India,4
20211210T000000Z,https://www.gwinnettdailypost.com/news/port-of-savannah-sets-16th-consecutive-monthly-cargo-record/article_22abcd6b-5f23-5281-ac3f-1cdc3fde6dd4.html,Port of Savannah sets 16th consecutive monthly cargo record,gwinnettdailypost.com,United States,4
20211222T100000Z,https://bdnews24.com/world/africa/2021/12/22/death-toll-from-madagascar-boat-accident-rises-to-64,Death toll from Madagascar boat accident rises to 64,bdnews24.com,Bangladesh,2
20211112T161500Z,https://theloadstar.com/port-congestion-cascades-into-intra-asia-services-disrupting-container-traffic/,"Port congestion cascades into intra - Asia services , disrupting container traffic",theloadstar.com,,4
20211116T133000Z,https://www.offshore-energy.biz/dcsa-new-standards-to-enable-jit-arrivals/,DCSA : New standards enable just - in - time arrivals,offshore-energy.biz,,12
20211217T111500Z,http://www.msn.com/en-us/news/world/briton-ordered-held-by-sweden-court-in-deadly-ship-collision/ar-AARUewk,Briton ordered held by Sweden court in deadly ship collision,msn.com,United States,2
20211212T073000Z,https://www.msn.com/en-xl/news/other/busy-container-ports-herald-chinas-robust-foreign-trade/ar-AARJg0D,Busy container ports herald China robust foreign trade,msn.com,United States,4
20211218T003000Z,https://www.bizjournals.com/stlouis/news/2021/12/17/mississippi-river-cargo-hub-st-louis-shipping-hub.html,Developers back new Mississippi River cargo port that could make St . Louis a shipping hub,bizjournals.com,United States,12
20211115T164500Z,https://businessmirror.com.ph/2021/11/15/container-traffic-surge-boosts-sbma-seaport-income-to-p997-million/,Container traffic surge boosts SBMA seaport income to P997 million,businessmirror.com.ph,Philippines,4
20211130T024500Z,https://pakobserver.net/kpt-to-build-six-lane-bridge-connecting-east-and-west-wharves/,"KPT to build six - lane bridge , connecting east and west wharves",pakobserver.net,Pakistan,12
20211006T070000Z,https://thepeninsulaqatar.com/article/06/10/2021/Qatar%E2%80%99s-ports-see-67-rise-in-transshipment-volume,Qatar ports see 67 % rise in transshipment volume - The Peninsula Qatar,thepeninsulaqatar.com,Qatar,4
20211102T174500Z,https://tass.com/economy/1357159,Cargo for Rooppur NPP in Bangladesh to be supplied over Northern Sea Route,tass.com,,11
20211203T120000Z,https://www.offshore-energy.biz/psa-one-set-up-eco-friendly-barge-service/,"PSA , ONE set up eco - friendly barge service at Jurong Island Terminal",offshore-energy.biz,,12
20211111T110000Z,https://www.msn.com/en-us/money/other/port-snarls-mean-cargo-ships-try-to-avoid-bottlenecks/ar-AAQmCqj,Port Snarls Mean Cargo Ships Try to Avoid Bottlenecks,msn.com,United States,4
20211212T114500Z,http://www.news.cn/english/2021-12/12/c_1310367365.htm,Yearender - Economic Watch : Busy container ports herald China robust foreign trade,news.cn,China,4
20211116T181500Z,https://www.marineinsight.com/shipping-news/complete-framework-of-just-in-time-standards-for-main-port-call-activities-dcsa/,Complete Framework Of Just - In - Time Standards For Main Port Call Activities : DCSA,marineinsight.com,United States,12
20211101T143000Z,https://www.freshplaza.com/article/9369289/one-reports-891-increase-in-profit/,ONE reports 891 % increase in profit,freshplaza.com,China,12
20211203T180000Z,https://www.freightwaves.com/news/apm-terminals-elizabeth-courts-customers-needing-intermodal-rail-service-to-midwest,APM Terminals Elizabeth courts customers needing intermodal rail service to Midwest,freightwaves.com,United States,7
20211209T193000Z,https://www.environmentalleader.com/2021/12/zephyr-boree-receives-approval-for-wind-propelled-shipping-vessel/,ZÃ©phyr & BorÃ©e Receives Approval For Wind - Propelled Shipping Vessel,environmentalleader.com,United States,12
20211206T230000Z,https://www.theepochtimes.com/ships-continue-to-flood-the-la-ports_4141655.html,Ships Continue to Flood the LA Ports,theepochtimes.com,United States,9
20211216T030000Z,https://maritime-executive.com/article/after-months-of-skipped-calls-oakland-gets-boxship-traffic-rebound,"After Months of Skipped Calls , Oakland Gets Boxship Traffic Rebound",maritime-executive.com,United States,4
20211024T183000Z,https://www.freightwaves.com/news/import-boom-side-effect-more-container-ship-accidents-in-pacific,Import boom side effect : More container - ship accidents in Pacific,freightwaves.com,United States,2
20211113T024500Z,https://www.wwltv.com/article/news/local/orleans/volume-rising-above-40-at-port-of-nola/289-2071d831-a5dd-49cc-af9e-a8c951c55fab,Volume rising above 40 % at Port of NOLA,wwltv.com,United States,4
20211110T013000Z,https://gcaptain.com/cargo-ships-avoid-big-ports/,Cargo Ships Are Trying To Avoid Big Ports,gcaptain.com,United States,4
20211101T194500Z,https://www.capetalk.co.za/articles/431178/transnet-ceo-portia-derby-explains-loss-of-r8-4-billion-it-s-first-in-years,Transnet CEO Portia Derby explains loss of R8 . 4 billion â€“ it first in years,capetalk.co.za,South Africa,6
20211222T133000Z,https://www.marinelink.com/news/madagascar-boat-accident-death-toll-rises-493039,Madagascar Boat Accident : Death Toll Rises To 64,marinelink.com,United States,2
20211202T060000Z,https://www.msn.com/en-us/money/news/supply-chain-chaos-is-causing-ship-emissions-to-jump/ar-AARn7Fd,Supply chain chaos is causing ship emissions to jump,msn.com,United States,12
20211105T231500Z,https://www.timescolonist.com/local-news/damaged-container-ship-gets-green-light-to-move-to-port-in-nanaimo-or-vancouver-4729893,Damaged container ship gets green light to move to port in Nanaimo or Vancouver,timescolonist.com,Canada,4
20211213T083000Z,https://www.dailymail.co.uk/news/article-10303585/Two-cargo-ships-one-British-collide-Baltic-Sea.html,Two cargo ships - one British - collide in the Baltic Sea,dailymail.co.uk,United Kingdom,12
20211228T180000Z,https://www.urdupoint.com/en/middle-east/jebel-ali-port-receives-kaiso-line039s-mv-1437384.html,Jebel Ali Port Receives Kaiso Lines MV Atlantic Pioneer,urdupoint.com,Pakistan,4
20211213T163000Z,https://www.dailyrecord.co.uk/news/scottish-news/man-dead-after-ship-crash-25686656,Man dead after Scots cargo ship crashed into Danish vessel in Baltic Sea,dailyrecord.co.uk,United Kingdom,2
20211022T044500Z,https://www.maritime-executive.com/article/as-major-u-s-hub-ports-struggle-their-neighbors-want-more-traffic,"As Major U . S . Hub Ports Struggle , Their Neighbors Want More Traffic",maritime-executive.com,United States,4
20211214T110000Z,https://www.dailymail.co.uk/news/article-10307861/Two-crew-British-ship-limit-drugs-alcohol-crashed-Danish-ship.html,Two crew of British ship WERE over the limit for drugs or alcohol when they crashed into Danish ship,dailymail.co.uk,United Kingdom,2
20221203T071500Z,https://www.malaymail.com/news/singapore/2022/12/03/strong-winds-send-15-empty-shipping-containers-falling-into-sea-at-singapores-keppel-terminal-video/43249,Strong winds send 15 empty shipping containers falling into sea at Singapore Keppel Terminal ( VIDEO ) ,malaymail.com,United States,6
20221214T050000Z,https://thediplomat.com/2022/12/full-steam-ahead-for-singapores-tuas-port/,  Full Steam Ahead  for Singapore Tuas Port â€“ The Diplomat,thediplomat.com,China,4
20221017T140000Z,https://lloydslist.maritimeintelligence.informa.com/LL1142611/The-week-in-charts-Russias-fleet-finds-new-business--Boxship-values-drop-35--Dry-bulk-spot-rates-stabilise,The week in charts : Russia fleet finds new business | Boxship values drop 35 % | Dry bulk spot rates stabilise :: Lloyd List,lloydslist.maritimeintelligence.informa.com,United Kingdom,12
20221102T104500Z,https://lloydslist.maritimeintelligence.informa.com/LL1142767/VLCC-master-warned-of-grounding-risk-says-MPA,"VLCC master warned of grounding risk , says MPA",lloydslist.maritimeintelligence.informa.com,United Kingdom,12
20221105T104500Z,https://www.postandcourier.com/big-cargo-ship-involved-in-offshore-collision-being-fixed-in-charleston/article_bf0d1f6e-5c73-11ed-b47d-53012440a0a7.html,Big cargo ship involved in offshore collision being fixed in Charleston,postandcourier.com,United States,2
20221202T133000Z,https://en.portnews.ru/news/339546/,15 empty containers at Keppel Terminal in the port of Singapore fall into the water due to squall,en.portnews.ru,,4
20221130T133000Z,https://www.rigzone.com:443/news/oil_tanker_hijacked_for_2nd_time_in_12_months-30-nov-2022-171210-article/,Oil Tanker Hijacked for 2nd Time in 12 Months,rigzone.com,United States,3
20221025T124500Z,https://shipandbunker.com/news/apac/652059-vessel-held-in-singapore,Vessel Held in Singapore,shipandbunker.com,Singapore,12
20221213T201500Z,https://www.marinelink.com/news/singapore-bunker-sales-hit-month-high-501561,Singapore Bunker Sales Hit 22 - Month High,marinelink.com,United States,12
20221214T030000Z,https://gcaptain.com/singapore-bunker-fuel-sales-hit-22-month-high-in-november/,Singapore Bunker Fuel Sales Hit 22 - Month High in November,gcaptain.com,United States,12
20221019T154500Z,https://focustaiwan.tw/society/202210190025,Port authorities accused of endangering stuck Indonesian sailor lives,focustaiwan.tw,Taiwan,4
20221215T154500Z,https://www.maersk.com/news/articles/2022/12/15/north-america-market-update-december,Maersk North America Market Update ( December 2022 ) ,maersk.com,,12
20221022T030000Z,https://www.geelongadvertiser.com.au/breaking-news/cargo-ship-rio-madeira-stranded-after-power-failure/news-story/4082cc4ab8345e038dde8f5baed31fb3?nk=19da256ca87c5517ebeed05003633b99-1666406818,"Rio Madeira : Ship stranded off NSW south coast , AMSA says",geelongadvertiser.com.au,Australia,12
20221116T144500Z,https://www.france24.com/en/middle-east/20221116-tanker-owned-by-israeli-billionaire-hit-off-oman-s-coast,Tanker owned by Israeli billionaire hit off Oman coast,france24.com,France,12
20221117T204500Z,https://www.nbcphiladelphia.com/news/business/money-report/new-york-continues-streak-as-nations-new-no-1-port-as-la-cargo-volume-hits-level-not-seen-since-2009/3428270/,New York Continues Streak as Nation No . 1 Port as LA Cargo Volume Hits Level Not Seen Since 2009,nbcphiladelphia.com,United States,4
20221006T234500Z,https://www.hellenicshippingnews.com/direct-routes-from-ctg-to-major-ports-halve-shipment-time-and-cost/,Direct routes from Ctg to major ports halve shipment time and cost | Hellenic Shipping News Worldwide,hellenicshippingnews.com,China,4
20221109T013000Z,https://www.malaymail.com/news/singapore/2022/11/09/singapore-helps-to-rescue-over-300-suspected-migrants-from-sinking-boat-off-vietnam/38415,Singapore helps to rescue over 300 suspected migrants from sinking boat off Vietnam,malaymail.com,United States,9
20221022T010000Z,https://www.dailymail.co.uk/news/article-11342449/Rio-Madeira-loses-power-drifts-Narooma-NSW-coast-rescue-boats-deployed.html,"Rio Madeira loses power and drifts off Narooma , NSW coast as rescue boats are deployed",dailymail.co.uk,United Kingdom,9
20221101T101500Z,https://www.seatrade-maritime.com/casualty/singapore-warned-djibouti-flagged-vlcc-prior-grounding,Singapore warned Djibouti - flagged VLCC prior to grounding,seatrade-maritime.com,China,12
20221108T004500Z,https://newsroom.unsw.edu.au/news/business-law/australian-port-reform-has-failed-miserably-heres-how-fix-it,Australian port reform has failed miserably : here how to fix it,newsroom.unsw.edu.au,Australia,4
20230101T211500Z,https://www.gulf-times.com/article/652502/qatar/qatar-witnesses-85-year-on-year-surge-in-cargoes-in-december,Qatar witnesses 85 % year - on - year surge in cargoes in December,gulf-times.com,Qatar,12
20221215T180000Z,https://www.ajot.com/insights/full/ai-port-of-los-angeles-long-beach-see-further-cargo-declines-and-blank-sailings,Port of Los Angeles & Long Beach see further cargo declines and blank sailings,ajot.com,United States,4
20221202T003000Z,https://www.hellenicshippingnews.com/all-focus-on-container-handling-leaves-bulkers-at-ctg-port-beneath-the-radar/,All focus on container handling leaves bulkers at Ctg port beneath the radar | Hellenic Shipping News Worldwide,hellenicshippingnews.com,China,4
20221220T153000Z,https://www.manilatimes.net/2022/12/21/business/maritime/ictsi-signs-new-30-year-lease-for-baltic-terminal-in-poland/1871076,ICTSI signs new 30 - year lease for Baltic Terminal in Poland,manilatimes.net,Philippines,12
20221116T120000Z,https://www.thejournal.ie/oil-tanker-drone-hit-oman-5921140-Nov2022/,Oil tanker  hit by bomb - carrying drone  off coast of Oman,thejournal.ie,Ireland,12
20221207T204500Z,https://www.news24.com/news24/SouthAfrica/News/watch-mystery-surrounds-presence-of-us-sanctioned-russian-ship-in-simons-town-20221207,WATCH | Mystery surrounds presence of US - sanctioned Russian ship in Simon Town,news24.com,South Africa,12
20221208T080000Z,https://www.defenceweb.co.za/featured/unexpected-arrival-of-russian-ship-in-simons-town-raises-eyebrows/,Unexpected arrival of Russian ship in Simon Town raises eyebrows,defenceweb.co.za,South Africa,12
20221221T110000Z,https://www.offshore-energy.biz/msc-resilient-iii-crew-member-dies-following-onboard-incident-in-bluff-new-zealand/,"MSC Resilient IIIÂ crew member dies following onboard incident in Bluff , New Zealand",offshore-energy.biz,,12
20221013T171500Z,https://gcaptain.com/port-of-savannah-sees-signs-of-market-correction/,Port of Savannah Sees Signs of Market Correction,gcaptain.com,United States,4
20221228T141500Z,https://www.thehindu.com/news/cities/Kochi/police-register-case-on-death-of-ships-captain/article66313515.ece,Police register case on death of ship captain,thehindu.com,India,12
20221214T083000Z,https://www.thesundaily.my/business/northport-sets-new-record-in-cargo-business-segment-BH10359392,Northport sets new record in cargo business segment,thesundaily.my,Malaysia,4
20221206T124500Z,https://www.rigzone.com:443/news/little_incident_activity_globally_notes_maritime_security_update-06-dec-2022-171277-article/,Little Incident Activity Globally Notes Maritime Security Update,rigzone.com,United States,12
