headline,description,link,date
Tianjin Port Resumes Operations After Blasts,"  SINGAPORE/SHANGHAI, Aug 17 (Reuters) – Many operations have resumed at China’s Tianjin port, trade sources said, after explosions last week",https://gcaptain.com/tianjin-port-resumes-operations-after-blasts/,"August 17, 2015"
Port of Long Beach Sets Cargo Record,"  Cargo container volumes surged through the Port of Long Beach in July with an 18.4 percent increase over the same month in 2014, making it a record",https://gcaptain.com/port-of-long-beach-sets-cargo-record/,"August 14, 2015"
Port of Long Beach: May Was Busiest Month Since 2007,"  Cargo rose at the Port of Long Beach by 6 percent in May, the third consecutive month of growth, the busiest month since October 2007, and the busiest",https://gcaptain.com/port-of-long-beach-may-was-busiest-month-since-2007/,"June 17, 2015"
APM Terminals Joint Venture Seals $1.5 Billion Port Deal in Ghana,"  APM Terminals, the container terminal operating unit of Maersk Group, and its partners have sealed a massive $1.5 billion investment in Ghana",https://gcaptain.com/maersks-apm-terminals-inks-1-5-billion-port-deal-in-ghana/,"June 12, 2015"
"Bremerhaven Container Crane Fails, Operator Killed",Bremerhaven police have confirmed the death this morning of a 52 year old crane operator who was loading and unloading containers on Wednesday night from the,https://gcaptain.com/bremerhaven-container-crane-fails-operator-killed/,"May 14, 2015"
Petrobras to Use Edison Chouest Offshore Base at Brazil’s Açu Port,"Petrobras will use offshore docks operated by U.S. ship-leasing company Edison Chouest to handle oil-service vessels at the Brazilian Port of Açu, the head of",https://gcaptain.com/petrobras-edison-chouest-acu-port/,"May 13, 2015"
"APM Terminals Opens High-Tech, Zero-Emissions Maasvlakte II Container Terminal in Rotterdam","APM Terminals has opened its new Maasvlakte II container terminal at the Port of Rotterdam, said to be the most technologically advanced and environmentally",https://gcaptain.com/apm-terminals-opens-high-tech-zero-emissions-maasvlakte-ii-container-terminal-in-rotterdam/,"April 25, 2015"
Fire Still Restricts Trucks from Brazil’s Largest Port,"A fire at a fuel-storage facility at the Port of Santos, the largest port in Brazil, burned for a sixth day on Tuesday, restricting access to trucks delivering",https://gcaptain.com/fire-still-restricts-trucks-brazils-largest-port/,"April 7, 2015"
Watch: Parking a Triple-E at Felixstowe – Tug’s Perspective,This two-part series comes to us from Shipping TV‘s Chris Gosling who was aboard the tug Svitzer Stanford for the maiden call of the Triple-E,https://gcaptain.com/watch-parking-triple-e-felixstowe-tugs-perspective/,"April 6, 2015"
"Fire Spreads at Port Santos, Brazil","A fire at a fuel storage facility run by Ultracargo near Santos, Brazil's largest port, spread further on Saturday as it entered its third day despite",https://gcaptain.com/fire-spreads-port-santos-brazil/,"April 4, 2015"
"Fuel Storage Tanks on Fire Near Port of Santos, Brazil","Eighty firefighters were battling a fire at a fuel tank storage facility run by Ultracargo near Brazil's port of Santos, Latin America's largest, the local",https://gcaptain.com/fuel-storage-tanks-fire-near-port-santos-brazil/,"April 2, 2015"
DP World to Acquire Prince Rupert’s Fairview Container Terminal,"UAE-based DP World, one of the world’s biggest port operators, says it has reached a deal to acquire Maher Terminal’s Fairview Container Terminal in",https://gcaptain.com/dp-world-acquire-prince-ruperts-fairview-container-terminal/,"April 2, 2015"
Congestion Slowly Easing at U.S. West Coast Ports,"Cargo congestion at the two busiest U.S. container ports has eased considerably in the six weeks, but port officials said it would take several more weeks for",https://gcaptain.com/congestion-slowly-easing-u-s-west-coast-ports/,"April 1, 2015"
Britain’s Top Port Operator to Sell $2.4 Billion Stake,The Canada Pension Plan Investment Board (CPPIB) and Hermes Infrastructure are to buy a 30 percent stake in Associated British Ports for about 1.6 billion,https://gcaptain.com/britains-leading-port-operator-sells-2-4-billion-stake/,"March 31, 2015"
Greece to Sell Piraeus Port Stake Within Weeks -Xinhua,"The Greek government will sell its majority stake in the port of Piraeus within weeks, the country's deputy prime minister told China's official Xinhua news",https://gcaptain.com/greece-sell-piraeus-port-stake-within-weeks-xinhua/,"March 28, 2015"
Port of Los Angeles and Long Beach Begin Collaboration Talks,Executives at the ports of Long Beach and Los Angeles met this week to begin talks about working together to improve the flow of cargo through the largest port,https://gcaptain.com/port-los-angeles-long-beach-begin-collaboration-talks/,"March 26, 2015"
Port of Auckland Fined Over Stevedore’s Fall from Maersk Containership,"New Zealand’s Ports of Auckland Ltd (POAL) has been fined NZD$55,000 (US$41,000) and ordered to pay NZD$25,000 in reparation to a stevedore who was",https://gcaptain.com/port-of-auckland-fined-over-stevedores-fall-from-maersk-containership/,"March 20, 2015"
Port Operator DP World Posts 11.8% Profit Rise in 2014,"Dubai's DP World, one of the world's largest port operators, posted an 11.8 percent rise in 2014 net profit as profit margins grew in all its regions, the",https://gcaptain.com/port-operator-dp-world-posts-11-8-profit-rise-2014/,"March 19, 2015"
"DP World Holding Company Completes $1.2 Billion Loan, Sources Say","Port and Free Zone World (PFZW), the holding company for Dubai-based ports operator DP World, has closed a $1.2 billion loan deal, banking sources aware of the",https://gcaptain.com/dp-world-holding-company-completes-1-2-billion-loan-sources-say/,"March 18, 2015"
Tanzania Dreams Big With Major Port Project,"In its heyday, Bagamayo was a gateway to the heart of Africa for colonisers, with trade goods surging in from the Indian Ocean, and timber, ivory and countless",https://gcaptain.com/tanzania-dreams-big-major-port-project/,"March 15, 2015"
Oakland Port Terminal Stalls in Labor Dispute After Settlement,"The Port of Oakland, the fourth-busiest container port on the West Coast, partially shut down in a dispute between dockworkers and management, more than two",https://gcaptain.com/oakland-port-terminal-stalls-labor-dispute-settlement/,"March 12, 2015"
New Cargo Strategy at Port of Los Angeles Helping Clear Backlog,"The Port of Los Angeles says that a new strategy to expedite the movement of containerized cargo through the port is beginning to pay off. The program, called",https://gcaptain.com/new-cargo-strategy-at-port-of-los-angeles-helping-clear-backlog/,"March 11, 2015"
"Fuel Storage Tanks on Fire Near Port of Santos, Brazil","Eighty firefighters were battling a fire at a fuel tank storage facility run by Ultracargo near Brazil's port of Santos, Latin America's largest, the local",https://gcaptain.com/fuel-storage-tanks-fire-near-port-santos-brazil/,"April 2, 2015"
DP World to Acquire Prince Rupert’s Fairview Container Terminal,"UAE-based DP World, one of the world’s biggest port operators, says it has reached a deal to acquire Maher Terminal’s Fairview Container Terminal in",https://gcaptain.com/dp-world-acquire-prince-ruperts-fairview-container-terminal/,"April 2, 2015"
Congestion Slowly Easing at U.S. West Coast Ports,"Cargo congestion at the two busiest U.S. container ports has eased considerably in the six weeks, but port officials said it would take several more weeks for",https://gcaptain.com/congestion-slowly-easing-u-s-west-coast-ports/,"April 1, 2015"
Britain’s Top Port Operator to Sell $2.4 Billion Stake,The Canada Pension Plan Investment Board (CPPIB) and Hermes Infrastructure are to buy a 30 percent stake in Associated British Ports for about 1.6 billion,https://gcaptain.com/britains-leading-port-operator-sells-2-4-billion-stake/,"March 31, 2015"
Greece to Sell Piraeus Port Stake Within Weeks -Xinhua,"The Greek government will sell its majority stake in the port of Piraeus within weeks, the country's deputy prime minister told China's official Xinhua news",https://gcaptain.com/greece-sell-piraeus-port-stake-within-weeks-xinhua/,"March 28, 2015"
Port of Los Angeles and Long Beach Begin Collaboration Talks,Executives at the ports of Long Beach and Los Angeles met this week to begin talks about working together to improve the flow of cargo through the largest port,https://gcaptain.com/port-los-angeles-long-beach-begin-collaboration-talks/,"March 26, 2015"
Port of Auckland Fined Over Stevedore’s Fall from Maersk Containership,"New Zealand’s Ports of Auckland Ltd (POAL) has been fined NZD$55,000 (US$41,000) and ordered to pay NZD$25,000 in reparation to a stevedore who was",https://gcaptain.com/port-of-auckland-fined-over-stevedores-fall-from-maersk-containership/,"March 20, 2015"
Port Operator DP World Posts 11.8% Profit Rise in 2014,"Dubai's DP World, one of the world's largest port operators, posted an 11.8 percent rise in 2014 net profit as profit margins grew in all its regions, the",https://gcaptain.com/port-operator-dp-world-posts-11-8-profit-rise-2014/,"March 19, 2015"
"DP World Holding Company Completes $1.2 Billion Loan, Sources Say","Port and Free Zone World (PFZW), the holding company for Dubai-based ports operator DP World, has closed a $1.2 billion loan deal, banking sources aware of the",https://gcaptain.com/dp-world-holding-company-completes-1-2-billion-loan-sources-say/,"March 18, 2015"
Tanzania Dreams Big With Major Port Project,"In its heyday, Bagamayo was a gateway to the heart of Africa for colonisers, with trade goods surging in from the Indian Ocean, and timber, ivory and countless",https://gcaptain.com/tanzania-dreams-big-major-port-project/,"March 15, 2015"
Oakland Port Terminal Stalls in Labor Dispute After Settlement,"The Port of Oakland, the fourth-busiest container port on the West Coast, partially shut down in a dispute between dockworkers and management, more than two",https://gcaptain.com/oakland-port-terminal-stalls-labor-dispute-settlement/,"March 12, 2015"
New Cargo Strategy at Port of Los Angeles Helping Clear Backlog,"The Port of Los Angeles says that a new strategy to expedite the movement of containerized cargo through the port is beginning to pay off. The program, called",https://gcaptain.com/new-cargo-strategy-at-port-of-los-angeles-helping-clear-backlog/,"March 11, 2015"
Canada’s Prince Rupert Port to Boost Container Handling Capacity,Maher Terminals Holding Corp said on Tuesday it would boost container-handling capacity by more than half at the Port of Prince Rupert under an expansion of,https://gcaptain.com/canadas-prince-rupert-port-boost-container-handling-capacity/,"March 10, 2015"
Operations Resume at Port Metro Vancouver After Chemical Fire,Port Metro Vancouver was mostly re-opened Thursday after a chemical fire broke out in a container Wednesday afternoon at a terminal at the port's south,https://gcaptain.com/port-metro-vancouver-operations-resume-after-chemical-fire/,"March 5, 2015"
Port of Rotterdam Ups 2014 Sales But Profit Slips Nearly 5 Percent,The Port of Rotterdam Authority said on Thursday its net profit for 2014 fell 4.9 percent to 215 million euros ($237 million) on higher financing,https://gcaptain.com/port-of-rotterdam-ups-2014-sales-but-profit-slips-nearly-5-percent/,"March 5, 2015"
West Coast Ports Work to Clear Biggest Backlog Since 2004,"“Our focus now is getting cargo moving,” Chad Lindsay, PMA’s vice president said at the news conference. “There have been significant impacts to many",https://gcaptain.com/west-coast-ports-work-clear-biggest-backlog-since-2004/,"February 23, 2015"
West Coast Ports Deal a Relief for Trans-Pacific Trade,"The dispute had reverberated throughout the U.S. economy, extending to agriculture, manufacturing, retail and",https://gcaptain.com/west-coast-ports-deal-relief-trans-pacific-trade/,"February 21, 2015"
"West Coast Ports Employers, Dockworkers Reach Tentative Five-Year Contract Deal","West Coast dockworkers and their employers ended their nine-month standoff with a five-year contract deal, averting a shutdown of 29 ports that could have cost",https://gcaptain.com/west-coast-employers-dockworkers-reach-five-year-contract-deal/,"February 21, 2015"
West Coast Port Talks Said to Intensify as Labor Secretary Raises Pressure,Negotiators in the nine-month standoff at U.S. West Coast ports are ratcheting up discussions as Labor Secretary Tom Perez seeks to move talks to Washington if,https://gcaptain.com/west-coast-port-talks-said-intensify-labor-secretary-raises-pressure/,"February 20, 2015"
Crisis Brews (Again) on the West Coast Docks: What’s Going On?,The West Coast ports of the U.S. are headed for paralysis as a contract dispute between management and unionized dockworkers spills onto the docks from San,https://gcaptain.com/crisis-brews-west-coast-docks-whats-going/,"February 19, 2015"
U.S. West Coast Ports Reopen As Labor Secretary Joins Talks – Update,A partial shutdown of 29 U.S. West Coast ports stretched into a third day on Monday ahead of the U.S. labor secretary's scheduled arrival in San,https://gcaptain.com/west-coast-ports-dispute-drags-labor-secretary-set-intervene/,"February 17, 2015"
Tanzania Port Authority Head Suspended in Latest Scandal,"The acting director of Tanzania's port authority has been suspended pending an investigation into allegations he violated procurement procedures, officials",https://gcaptain.com/tanzania-port-authority-head-suspended-latest-scandal/,"February 17, 2015"
Bottleneck from U.S. Port Drama Pushes up Global Freight Rates, A U.S. West Coast port strike is pushing up shipping freight rates as delays in offloading and taking on new cargo mean container ships are unavailable for,https://gcaptain.com/bottleneck-u-s-port-strike-pushes-global-freight-rates/,"February 16, 2015"
Long Beach is Beginning to Look Like Singapore [HD PHOTO SPECIAL],“I was on a flight back from SFO to LAX on February 9th and we flew over the ports of Los Angeles and Long Beach before turning in to,https://gcaptain.com/long-beach-beginning-look-like-singapore-hd-photo-special/,"February 12, 2015"
Shippers to Temporarily Suspend Vessel Loading and Unloading at 29 West Coast Ports,"The Pacific Maritime Association will suspend vessel loading and unloading at all ports starting Thursday, and again on Saturday, Sunday and Monday, amid",https://gcaptain.com/shippers-to-temporarily-suspend-vessel-loading-and-unloading-at-29-west-coast-ports/,"February 11, 2015"
Hanjin Pulls Out of Portland,"South Korea-based Hanjin Shipping Co. has confirmed plans to cease calling at the Port of Portland. According to Oregon Live, terminal operator ICTSI Oregon",https://gcaptain.com/hanjin-pulls-portland/,"February 11, 2015"
MUST WATCH: The Best of Port of Rotterdam,The Port of Rotterdam has just released this awesome compilation video showing the best images displayed on Europe's largest screen in Rotterdam Central,https://gcaptain.com/video-the-best-of-port-of-rotterdam/,"February 6, 2015"
West Coast Port Talks Hit Snag -Source,Shipping companies and terminal operators for 29 U.S. West Coast ports appeared to have hit a snag on Wednesday in protracted labor negotiations with the,https://gcaptain.com/west-coast-port-talks-hit-snag/,"February 4, 2015"
DP World Reports 8.9% Growth in Container Volume,"Dubai-based marine terminal operator DP World Limited says it handled 60 million TEU across its global portfolio of container terminals in 2014, with gross",https://gcaptain.com/dp-world-reports-8-9-growth-container-volume/,"February 3, 2015"
Odebrecht Sees Cuba’s Mariel Port Expanding Sooner with Better U.S. Ties, Cuba's improved relations with the United States could lead to a more rapid expansion of the port upon which the country has staked much of its economic,https://gcaptain.com/odebrecht-sees-cubas-mariel-port-expanding-sooner-better-u-s-ties/,"January 31, 2015"
"Port of Long Beach Chief Executive Unveils Plan to Tackle Congestion, Energy Efficiency",Port of Long Beach Chief Executive Jon Slangerup on Thursday unveiled his plan to tackle unprecedented congestion issues that have plagued the port over the,https://gcaptain.com/port-long-beach-chief-executive-unveils-plan-tackle-congestion-energy-efficiency/,"January 30, 2015"
Shanghai Widens Lead as World’s Busiest Container Port,Shanghai retained its title as the world’s busiest container port for a fifth consecutive year after widening the gap with its closest rival,https://gcaptain.com/shanghai-widens-lead-as-worlds-busiest-container-port/,"January 19, 2015"
Night Operations Cut at California Ports,Negotiators for shipping lines and terminal operators at 29 ports on the U.S. West Coast on Tuesday said they would no longer assign crews to load and unload,https://gcaptain.com/night-operations-cut-at-california-ports/,"January 14, 2015"
West Coast Shippers Say Port Backups Untenable Amid Labor Talks,"A port slowdown and eight months of fruitless labor talks with longshoremen have brought West Coast port congestion to the point of a breakdown, according to",https://gcaptain.com/west-coast-shippers-say-port-backups-untenable-amid-labor-talks/,"January 12, 2015"
Video: Aboard the Mighty CSCL Globe in Felixstowe – ShippingTV,"Shipping TV’s editor, Chris Gosling, was invited on the bridge of the world’s largest container ship by carrying capacity, the 19,100 TEU  CSCL",https://gcaptain.com/video-aboard-the-mighty-cscl-globe-in-felixstowe/,"January 8, 2015"
WATCH: World’s Biggest Containership Makes Maiden Call in UK,"The world's biggest containership by carrying capacity, the MV CSCL Globe, made its maiden call at the port of Felixstowe on Wednesday, marking the ship's",https://gcaptain.com/watch-worlds-biggest-containership-makes-maiden-port-call-in-uk/,"January 7, 2015"
West Coast Longshoremen Seek Direct Contract Talks With Shippers,West Coast dockworkers asked that major employers on the board of the Pacific Maritime Association join in contract negotiations that have stretched over seven,https://gcaptain.com/west-coast-longshoremen-seek-direct-contract-talks-shippers/,"December 29, 2014"
Oil Spills from Black Sea Pipeline,A leak on a major Russian oil pipeline caused a spill in the Black Sea near the port of Tuapse on Wednesday where officials said stormy weather was hampering,https://gcaptain.com/oil-spills-black-sea-pipeline/,"December 24, 2014"
Brazil’s Acu Superport Realized Without Batista Pageantry,"The 6.3 billion reais ($2.4 billion) Acu port project in Rio de Janeiro state is the brainchild of Brazil’s most famous entrepreneur, Eike",https://gcaptain.com/brazils-acu-superport-realized-without-batista-pageantry/,"December 23, 2014"
Southern California Ports Move to Reduce Cargo Pile-ups at Docks,"Southern California’s largest ports, Los Angeles and Long Beach, which handle 40 percent of U.S. imports, are taking steps to reduce cargo congestion that",https://gcaptain.com/southern-california-ports-move-reduce-cargo-pile-ups-docks/,"December 23, 2014"
U.S. West Coast Port Employers Seek Mediation in Dockworker Talks,"Shipping lines and terminal operators at 29 U.S. West Coast ports requested federal mediation on Monday in their contract talks with the union for 20,000",https://gcaptain.com/u-s-west-coast-port-employers-seek-mediation-dockworker-talks/,"December 22, 2014"
New LNG Import Terminal to be Constructed in Finland,Scandinavian LNG supplier Skangass announced today a final investment decision has been made to construct a liquefied natural gas (LNG) import terminal at the,https://gcaptain.com/new-lng-import-terminal-constructed-finland/,"December 19, 2014"
Storm Damage at Port of Buenos Aires [PHOTOS],The Port of Buenos Aires sustained some serious damage earlier this week after a strong thunderstorm knocked down trees and cut power across much of the,https://gcaptain.com/storm-damage-port-buenos-aires-photos/,"December 11, 2014"
Automation Forces Australian Maritime Union into Battle Against DP World,The Maritime Union of Australia (MUA) says they will take protected action against terminal operator DP World after they say the company refused to negotiate,https://gcaptain.com/automation-forces-australian-maritime-union-battle-dp-world/,"December 10, 2014"
Time-Lapse Video: London Gateway Operations,Here's a new time-lapse video showing operations at the DP World London Gateway port complex.,https://gcaptain.com/time-lapse-video-london-gateway-operations/,"December 2, 2014"
Port of Long Beach Opens Vacant Pier to Combat Congestion,The Port of Long Beach is set to open a vacant pier to store empty containers amid unprecedented congestion at the nation's second busiest container port.,https://gcaptain.com/port-of-long-beach-opens-vacant-pier-to-relieve-congestion/,"November 25, 2014"
APM Terminals Seeks More Ports in Turkey on Shipping Prospects,"APM Terminals BV, the port operator owned by AP Moeller-Maersk A/S, wants to buy more ports in Turkey, a market where container volumes are growing twice as",https://gcaptain.com/apm-terminals-seeks-more-ports-in-turkey-on-shipping-prospects/,"November 25, 2014"
West Coast Port Labor Talks Intensify After Worker Slowdowns,Bargaining on a new contract for West Coast longshoremen has intensified after dockworkers who handle a majority of the nation’s cargo began selective,https://gcaptain.com/west-coast-port-labor-talks-intensify-worker-slowdowns/,"November 14, 2014"
IMB Uncovers Unusual Container Weight Fraud,The International Maritime Bureau has been alerted to a fraud involving a shipping container's weight and size that is atypical of what one might out of a,https://gcaptain.com/imb-uncovers-unusual-container-weight-fraud/,"November 13, 2014"
"Shipping Lines, Union Blame Each Other for West Coast Port Congestion","Tension over prolonged labor talks between maritime shippers and the union representing 20,000 West Coast dockworkers has erupted in public as the two sides",https://gcaptain.com/shipping-lines-union-blame-west-coast-port-congestion/,"November 12, 2014"
Vale Opens $1.4 Billion Malaysia Terminal,"Brazil's Vale SA on Friday inaugurated a $1.4 billion port in Malaysia able to receive and blend iron ore from its mega-ships, an important step in the miner's",https://gcaptain.com/vale-opens-1-4-billion-malaysia-terminal/,"November 7, 2014"
Worker Slowdown at Nation’s Busiest Port Prompts Plea to Obama,U.S. retailers appealed to President Barack Obama to intervene in contract negotiations between West Coast dockworkers and maritime companies after a work,https://gcaptain.com/worker-slowdown-at-nations-busiest-port-prompts-plea-to-obama/,"November 7, 2014"
Dockworker Slowdown Hits Already Congested Ports of L.A. and Long Beach,"Pacific Coast dockworkers negotiating a new labor agreement have expanded a work slowdown to the ports of Los Angeles and Long Beach, the largest shipping",https://gcaptain.com/dockworker-slowdown-hits-already-congested-ports-of-l-a-and-long-beach/,"November 6, 2014"
Port Hedland Tug Engineers Plan Strike,"Tugboat engineers at Australia’s Port Hedland will strike next week, risking disruption to iron ore shipments through the world’s largest bulk export",https://gcaptain.com/port-hedland-tug-engineers-plan-strike/,"November 6, 2014"
Antwerp Seeks Operator for Permanent LNG Bunkering Station for Barges,The Port of Antwerp is seeking an operator for a permanent LNG bunkering station for barges operating within European,https://gcaptain.com/antwerp-seeks-operator-for-permanent-lng-bunkering-station-for-barges/,"November 4, 2014"
"Pacific Shippers Say Dockworker Slowdown Hits Seattle, Tacoma","Pacific Coast dockworkers negotiating a new labor agreement have begun a work slowdown in Seattle and Tacoma, management said, in the first large job action",https://gcaptain.com/pacific-shippers-say-dockworker-slowdown-hits-seattle-tacoma/,"November 3, 2014"
BNSF Shale Focus Blunts Puget Sound Ports’ Comeback Bid,Seattle and Tacoma are being stymied in their push to regain market share from Canada as railcars destined for the harbors sit idle on tracks across the U.S.,https://gcaptain.com/bnsf-shale-focus-blunts-puget-sound-ports-comeback-bid/,"October 31, 2014"
Los Angeles Delays Hit Sales as No. 1 U.S. Port Suffers,"After years of ending the holiday shopping season with too much merchandise stacked in their warehouses, U.S. retailers face the opposite this year: They may",https://gcaptain.com/los-angeles-delays-hit-sales-as-no-1-u-s-port-suffers/,"October 27, 2014"
Somalia’s Mogadishu Port In For Major Facelift With Turkish Help,"The Somali government's grand vision for Mogadishu port under its new Turkish managers sees modern container ships replacing wooden dhows, new cranes easing",https://gcaptain.com/somalias-mogadishu-port-in-for-major-facelift-with-turkish-help/,"October 23, 2014"
MV Edith Maersk Becomes Largest Ship to Navigate the River Thames – Photos and Video,"The 15,500 TEU containership Edith Maersk became the largest ship to navigate up the River Thames this weekend during a call at DP World’s new London",https://gcaptain.com/mv-edith-maersk-become-largest-ship-navigate-river-thames/,"October 20, 2014"
"West Coast Port Strike Appears Unlikely, Panel Hears","Negotiations on a new labor contract for 20,000 dockworkers at West Coast ports will probably conclude without a labor disruption, a shipping consultant said",https://gcaptain.com/west-coast-port-strike-appears-unlikely/,"September 22, 2014"
Russia Signs Marine Terminal Agreement with MSC Cruises,"By Shubin Aleksey Andreyevich While at the XIII International Investment Forum in Sochi last Friday, Nikolay Tsukanov, Governor of Kaliningrad region, Andrei",https://gcaptain.com/russia-signs-marine-terminal-agreement-msc-cruises/,"September 21, 2014"
SMM Hamburg Kicks Off,"Within 20 minutes of arriving in Hamburg yesterday I was sitting at my first press conference of the week, the first of many I will attend this week while",https://gcaptain.com/smm-hamburg-kicks/,"September 9, 2014"
Australia Abandons Great Barrier Reef Sand Dump – Report,Australia will abandon plans to dump 3 million cubic metres of dredged sand into the Great Barrier Reef area in its effort to create the world's biggest coal,https://gcaptain.com/australia-abandons-great-barrier-reef-sand-dump/,"September 2, 2014"
Los Angeles to Sell $340 Million in Bonds to Refurbish Container Port,"The Los Angeles Harbor Department is selling about $340 million of debt, the most since 2009, after the risk of a crippling strike was reduced by a tentative",https://gcaptain.com/los-angeles-sell-340-million-bonds-refurbish-container-port/,"September 1, 2014"
Port of Long Beach Cargo Operations Resume After Storm Surge,The Port of Long Beach resumed full cargo-handling operations Thursday after the storm surge produced by Hurricane Marie,https://gcaptain.com/port-of-long-beach-cargo-operations-resume-after-storm-surge/,"August 28, 2014"
Felixstowe’s Loss Is Gateway’s Gain as Congestion Grips North Europe’s Ports,"The ill winds of the winter blew in favour of the new UK container port at London Gateway, when several ships were diverted from Felixstowe to the DP World",https://gcaptain.com/felixstowes-loss-gateways-gain-congestion-grips-north-europes-ports/,"August 27, 2014"
Canada Ports Win as Container Ships Divert on Labor Concern,Traffic at Canada's Port of Prince Rupert soared 49 percent in July from a year earlier as container ships try to avoid delays from a possible strike by U.S.,https://gcaptain.com/canada-ports-win-as-container-ships-divert-on-labor-concern/,"August 27, 2014"
Union Workers At U.S. West Coast Grain Terminals Approve Contract,Union workers who load grain at U.S. West Coast terminals will return to work on Wednesday after ratifying a four-year contract that included work rule changes,https://gcaptain.com/union-workers-u-s-west-coast-grain-terminals-approve-contract/,"August 26, 2014"
Trucker Strike Disrupts Operations at China’s Ningbo Port,"Thousands of truck drivers went on strike over salary and haulage rates in the eastern Chinese port of Ningbo this week, and a logistics firm said on Friday",https://gcaptain.com/trucker-strike-disrupts-operations-chinas-ningbo-port/,"August 22, 2014"
Port of Vancouver Coal Terminal Project Gains Approval,"Port Metro Vancouver, Canada's largest port, said on Thursday it has approved a new facility to transfer coal from trains onto barges at Fraser Surrey Docks, a",https://gcaptain.com/port-of-vancouver-coal-terminal-project-gains-approval/,"August 21, 2014"
IMB: Shipping Is ‘Next Playground for Hackers’,The International Maritime Bureau is warning that the global shipping and supply chain could become the 'next playground for hackers' and is calling on the,https://gcaptain.com/imb-shipping-is-next-playground-for-hackers/,"August 21, 2014"
Giant Rubber Duck Floats Into Port of Los Angeles – PHOTOS,A giant rubber duck made its way into the Port of Los Angeles on,https://gcaptain.com/giant-rubber-duck-floats-into-port-of-los-angeles-photos/,"August 20, 2014"
Stowaway Tragedy in Tilbury,"The discovery of 35 Afghani Sikhs in a shipping container in the port of Tilbury, UK, has sent shockwaves through the British media, as the realization of how",https://gcaptain.com/stowaway-tragedy-tilbury/,"August 20, 2014"
Port of Hamburg Adds Jobs As Volumes Surge,"The port of Hamburg, Germany’s gateway to the Baltics and China, is adding jobs as a surge in sea freight boosted cargo handling to record levels in the",https://gcaptain.com/port-of-hamburg-adds-jobs-as-volumes-surge/,"August 19, 2014"
Tugboat Crews Threaten Biggest Iron Ore Port Trade,"Tugboat crews, including deckhands paid more than some New York bankers, are threatening to disrupt shipments from the world’s biggest iron ore port as they",https://gcaptain.com/tugboat-crews-threaten-biggest-iron-ore-port-trade/,"August 18, 2014"
Man Dies in Britain as 35 People Found in Shipping Container,"A man has died after 35 people, including several children, were found inside a shipping container being unloaded at a dock in eastern England on Saturday",https://gcaptain.com/man-dies-in-britain-as-35-people-found-in-shipping-container/,"August 16, 2014"
Pacific Northwest Grain Handlers Reach Tentative Agreement,"Unionized port workers and a group of Pacific Northwest grain companies reached a tentative contract agreement, according to an announcement on",https://gcaptain.com/pacific-northwest-grain-handlers-reach-tentative-agreement/,"August 12, 2014"
Port Hedland Tug Engineers Cancel Planned Strike for More Talks,Tugboat engineers at Australia’s Port Hedland called off an intended strike that threatened exports from the terminal which ships about a quarter of the,https://gcaptain.com/port-hedland-tug-engineers-cancel-planned-strike-talks/,"August 6, 2014"
BHP Vows to Prevent Port Hedland Tugboat Strike as Union Cites Impasse,"BHP Billiton Ltd., the world’s biggest mining company, is seeking to stop planned strikes by tugboat engineers at Australia’s Port Hedland export terminal",https://gcaptain.com/bhp-port-hedland-tugboat-strike-union-cites-impasse/,"August 5, 2014"
Dubai’s DP World Signs $3 Billion Loan Deal,"DP World, one of the world's largest port operators, has signed a $3 billion loan deal, becoming the latest Dubai entity to take advantage of buoyant funding",https://gcaptain.com/dubais-dp-world-signs-3-billion-loan-deal/,"July 15, 2014"
Giant ‘Pieter Schelte’ Supercat Headed for Rotterdam By Year-End,"A giant catamaran-like vessel destined to become the largest vessel in the world will be completed in Rotterdam at the end of 2014, the Port of Rotterdam",https://gcaptain.com/giant-pieter-schelte-supercat-will-move-to-rotterdam-by-year-end/,"July 11, 2014"
Time-Lapse Video Shows Just How Beautifully Orchestrated Port Operations Really Are,Artist Alex Hallajian spent the last seven months filming 24/7 at the Port of Long Beach to provide an interesting perspective of operations at the United,https://gcaptain.com/time-lapse-video-shows-just-beatifully-orchestrated-port-operations-really/,"July 10, 2014"
Labor Talks Push U.S. Ports Import Volume Towards 5-Year High,"Imports into U.S. ports may hit a five-year high this month, as retailers rush in holiday goods to avoid potential disruptions as West Coast longshore workers",https://gcaptain.com/labor-talks-push-us-ports-import-volume-5-year-high/,"July 9, 2014"
EU Opens Investigation Into Tax Exemptions for Dutch Ports,The European Union's competition watchdog on Wednesday opened an investigation into tax exemptions granted to ports in the Netherlands and warned France and,https://gcaptain.com/eu-opens-investigation-into-tax-exemptions-for-dutch-ports/,"July 9, 2014"
Djibouti Scraps DP World Port Concession Citing Corruption,Djibouti’s government said it rescinded DP World’s concession at the Doraleh Container Terminal after finding evidence of corruption and has begun,https://gcaptain.com/djibouti-scraps-dp-world-port-concession-citing-corruption/,"July 8, 2014"
GDF SUEZ Plans LNG Bunkering Ship in Zeebrugge as Rotterdam Opens Port,"The Port of Rotterdam has announced that as of 1 July, vessels can bunker LNG (Liquefied Natural Gas) in the port of Rotterdam. Up to now only inland shipping",https://gcaptain.com/gdf-suez-plans-lng-bunkering-ship-zeebrugge-rotterdam-opens-port/,"July 1, 2014"
